angle,angular_velocity,cart_position,cart_velocity
-0.020855350714146,0.013928110384087151,0.18405418054197978,-0.0021122414826054165
-0.020692033683747484,0.018738237447344375,0.1839967704250842,-0.00936951645525564
-0.020481254665541813,0.02342136268952947,0.18386753258927047,-0.01647770805582009
-0.020224329812663457,0.027968235308342686,0.18366803171646207,-0.023422048742204625
-0.019922665342433487,0.03237009163991143,0.18339997692273988,-0.03018841936824229
-0.01957775260023905,0.036618668198307856,0.1830652151573776,-0.03676337257804925
-0.019191163000066774,0.04070621330740315,0.18266572437801948,-0.043134154183011336
-0.01876454285579148,0.044625497319795183,0.1822036065222662,-0.04928872250298501
-0.01829960811735964,0.048369821420456004,0.18168108029609326,-0.055215765658283025
-0.01779813902601593,0.05193302501567163,0.18110047379963726,-0.060904716803979686
-0.017261974702700893,0.05530949171079069,0.18046421701094387,-0.06634576730300605
-0.016693007683697764,0.0584941538832602,0.179774834148283,-0.07152987783940334
-0.016093178417526856,0.061482495860404024,0.17903493593159853,-0.0764487874779535
-0.01546446973697655,0.06427055571438785,0.1782472117635739,-0.08109502068120009
-0.014808901320020513,0.06685492568980758,0.17741442185066078,-0.08546189229959943
-0.01412852415320154,0.06923275128232814,0.17653938928423818,-0.0895435105551904
-0.013425415010863336,0.07140172898977645,0.17562499210184146,-0.09333477804373005
-0.012701670963382785,0.07336010276004569,0.17467415534813038,-0.09683139078469935
-0.011959403927297172,0.07510665916308432,0.1736898431549485,-0.10002983535292695
-0.011200735269933816,0.07664072131711011,0.17267505085946827,-0.10292738412979638
-0.010427790480834228,0.07796214160199232,0.17163279717901567,-0.10552208871608225
-0.009642693921921859,0.07907129319546946,0.1705661164607287,-0.10781277155239088
-0.008847563667992806,0.07996906047050117,0.1694780510237249,-0.10979901579694966
-0.008044506448713197,0.08065682829457574,0.16837164361093812,-0.11148115351408529
-0.007235612702886882,0.08113647027419563,0.1672499299672337,-0.11286025223014443
-0.006422951755313516,0.08141033599002831,0.16611593155982837,-0.11393809991682978
-0.005608567126091695,0.08148123727032537,0.16497264845642562,-0.11471718846494276
-0.004794471981736067,0.08135243355216826,0.16382305237583386,-0.11520069571433114
-0.003982644736972847,0.08102761638188272,0.16267007992516333,-0.11539246610843011
-0.0031750248155567665,0.08051089310756751,0.1615166260370024,-0.11529699004415146
-0.0023735085779159884,0.07980676981809796,0.16036553761925534,-0.11491938199001316
-0.001579945422881825,0.07892013358418601,0.15921960742958532,-0.11426535744730636
-0.0007961340701992046,0.07785623405810062,0.15808156818565,-0.11334120883076693
-2.381902994370985e-05,0.07662066448947362,0.1569540869215454,-0.11215378034665084
0.0007353127356063129,0.07521934221523474,0.15583975960008836,-0.11071044194730863
0.001479634952676566,0.07365848868213705,0.1547411059897728,-0.10901906244231291
0.002207584974902211,0.07194460906055218,0.1536605648144299,-0.10708798184691726
0.00291766651663843,0.07008447150823749,0.15260048918281297,-0.10492598304911699
0.0036084521774688554,0.0680850861426103,0.15156314230451307,-0.10254226287684713
0.004278585755288138,0.06595368377971342,0.15055069349779648,-0.09994640264689363
0.004926784345914126,0.06369769449752974,0.14956521449413937,-0.0971483382769177
0.005551840227758175,0.06132472608060996,0.14860867604342393,-0.09415833004160508
0.006152622530647479,0.05884254240212602,0.14768294482295227,-0.09098693205335977
0.006728078688449393,0.05625904179846368,0.14678978065263465,-0.08764496154717251
0.007277235675693134,0.053582235490331684,0.14593083401791682,-0.0841434680483161
0.007799201028917666,0.05082022610310245,0.14510764390123082,-0.08049370250036073
0.008293163653994799,0.04798118633772182,0.14432163592198513,-0.07670708642967163
0.008758394421182435,0.04507333784204345,0.14357412078435575,-0.07279518122105721
0.009194246550153565,0.04210493033086836,0.14286629303140186,-0.06876965757758742
0.009600155787721013,0.03908422100131187,0.14219923010330798,-0.06464226523580814
